timestamp,it_rpm,it_temp_c,it_pressure_bar,it_vibration_mms,physical_rpm,physical_temp_c,physical_pressure_bar,physical_vibration_mms,attack_mode,label
2025-01-01T00:06:52.500000,1169.05,285.25,73.31,0.1215,1197.14,270.45,69.67,0.1211,0,normal
2025-01-01T00:06:53,1181.11,285.87,72.98,0.1235,1141.14,303.78,74.21,0.12,0,normal
2025-01-01T00:06:53.500000,1226.15,295.11,69.93,0.1192,1085.84,286.65,73.05,0.1198,0,normal
2025-01-01T00:06:54,1184.29,276.24,72.54,0.1252,1171.63,288.76,67.48,0.1227,0,normal
2025-01-01T00:06:54.500000,1190.56,281.74,70.91,0.1186,1218.36,273.78,70.86,0.1198,0,normal
2025-01-01T00:06:55,1173.62,292.68,70.77,0.1176,1153.04,300.38,73.59,0.1144,0,normal
2025-01-01T00:06:55.500000,1226.55,285.86,72.37,0.1188,1164.03,287.89,70.43,0.1309,0,normal
2025-01-01T00:06:56,1169.54,291.57,71.84,0.1211,1239.99,279.61,74.49,0.1038,0,normal
2025-01-01T00:06:56.500000,1182.72,281.05,70.19,0.1192,1218.52,291.01,72.69,0.116,0,normal
2025-01-01T00:06:57,1208.86,285.53,73.35,0.1228,1201.46,277.33,70.12,0.1167,0,normal
2025-01-01T00:06:57.500000,1192.43,286.15,73.03,0.1198,1200.77,286.23,70.51,0.1144,0,normal
2025-01-01T00:06:58,1157.87,282.03,72.68,0.1175,1188.59,288.99,73.5,0.1135,0,normal
2025-01-01T00:06:58.500000,1223.93,289.82,70.37,0.117,1257.17,283.74,65.61,0.1116,0,normal
2025-01-01T00:06:59,1194.02,280.03,71.4,0.1201,1270.19,282.52,75.09,0.1286,0,normal
2025-01-01T00:06:59.500000,1234.42,286.22,69.17,0.1217,1250.32,284.31,77.02,0.1252,0,normal
2025-01-01T00:07:00,1213.64,289.64,72.48,0.111,1176.04,295.24,69.67,0.1187,0,normal
2025-01-01T00:07:00.500000,1174.92,292.63,74.42,0.1168,1207.07,279.18,73.77,0.1231,0,normal
2025-01-01T00:07:01,1219.48,286.42,76.23,0.1163,1117.89,281.64,67.48,0.111,0,normal
2025-01-01T00:07:01.500000,1175.97,281.06,70.63,0.1219,1175.7,283.47,74.58,0.1154,0,normal
2025-01-01T00:07:02,1193.65,286.56,69.2,0.1114,1216.61,289.21,77.94,0.1209,0,normal
2025-01-01T00:07:02.500000,1219.67,284.16,72.43,0.126,1098.05,288.54,78.15,0.1217,0,normal
2025-01-01T00:07:03,1239.61,282.31,71.95,0.1201,1093.56,275.01,68.84,0.1249,0,normal
2025-01-01T00:07:03.500000,1220.93,286.39,73.19,0.1194,1257.69,285.08,72.17,0.1184,0,normal
2025-01-01T00:07:04,1216.43,283.2,73.41,0.1159,1147.25,290.88,71.74,0.1173,0,normal
2025-01-01T00:07:04.500000,1221.36,282.4,71.71,0.125,1273.88,298.44,71.19,0.1274,0,normal
2025-01-01T00:07:05,1177.23,281.12,68.62,0.126,1158.53,283.92,69.38,0.1242,0,normal
2025-01-01T00:07:05.500000,1190.98,279.42,72.64,0.1148,1159.8,266.99,67.9,0.1211,0,normal
2025-01-01T00:07:06,1152.85,278.67,72.0,0.118,1295.62,300.68,69.5,0.1233,0,normal
2025-01-01T00:07:06.500000,1217.98,282.45,69.85,0.12,1191.7,281.27,73.27,0.1155,0,normal
2025-01-01T00:07:07,1172.35,285.47,72.56,0.1158,1244.55,269.86,70.34,0.1185,0,normal
2025-01-01T00:07:07.500000,1184.73,282.58,74.69,0.1169,1317.18,288.74,72.27,0.1229,0,normal
2025-01-01T00:07:08,1260.72,280.75,70.39,0.1173,1201.54,270.24,72.06,0.1302,0,normal
2025-01-01T00:07:08.500000,1203.63,283.75,71.11,0.1232,1160.36,300.79,77.57,0.1215,0,normal
2025-01-01T00:07:09,1199.72,289.41,73.58,0.1171,1174.73,273.69,73.18,0.124,0,normal
2025-01-01T00:07:09.500000,1167.6,283.05,70.06,0.1168,1226.45,278.73,71.13,0.1102,0,normal
2025-01-01T00:07:10,1204.49,284.81,70.95,0.1193,1208.65,278.03,67.75,0.1308,0,normal
2025-01-01T00:07:10.500000,1184.8,284.59,73.46,0.1327,1140.26,288.85,69.96,0.1168,0,normal
2025-01-01T00:07:11,1182.71,280.19,71.94,0.1147,1245.45,285.47,73.22,0.1172,0,normal
2025-01-01T00:07:11.500000,1191.19,286.23,70.32,0.1187,1158.74,277.39,65.92,0.128,0,normal
2025-01-01T00:07:12,1183.52,289.97,73.54,0.1154,1147.76,306.89,77.04,0.1198,0,normal
2025-01-01T00:07:12.500000,1206.18,282.3,72.62,0.1174,1102.45,273.7,72.06,0.1132,0,normal
2025-01-01T00:07:13,1198.39,280.41,70.87,0.1231,1211.88,284.92,74.53,0.1229,0,normal
2025-01-01T00:07:13.500000,1234.72,283.03,71.38,0.1153,1179.41,293.25,75.74,0.1258,0,normal
2025-01-01T00:07:14,1156.94,289.63,69.35,0.1232,1182.35,291.01,68.16,0.127,0,normal
2025-01-01T00:07:14.500000,1164.84,282.14,70.56,0.1137,1204.54,300.44,79.68,0.1206,0,normal
2025-01-01T00:07:15,1226.8,285.99,72.72,0.1188,1209.36,289.6,70.33,0.1195,0,normal
2025-01-01T00:07:15.500000,1198.6,288.53,70.46,0.1198,1291.78,294.95,75.89,0.1201,0,normal
2025-01-01T00:07:16,1207.7,289.28,74.25,0.113,1136.86,296.2,71.2,0.116,0,normal
2025-01-01T00:07:16.500000,1169.9,282.63,69.98,0.1275,1198.92,284.5,73.69,0.1258,0,normal
2025-01-01T00:07:17,1222.7,289.59,71.09,0.1189,1236.91,280.49,71.99,0.1224,0,normal
2025-01-01T00:07:17.500000,1218.84,277.4,73.03,0.1192,1233.96,291.64,76.63,0.1281,0,normal
2025-01-01T00:07:18,1232.32,291.17,72.42,0.1201,1241.9,291.26,71.11,0.1224,0,normal
2025-01-01T00:07:18.500000,1199.16,281.35,73.86,0.1202,1298.34,271.1,70.4,0.1202,0,normal
2025-01-01T00:07:19,1227.3,286.71,72.45,0.1159,1144.47,287.76,68.07,0.1168,0,normal
2025-01-01T00:07:19.500000,1212.02,280.8,74.31,0.1244,1124.57,277.03,65.42,0.1153,0,normal
2025-01-01T00:07:20,1218.39,283.23,72.66,0.1145,1238.3,280.25,72.04,0.1194,0,normal
2025-01-01T00:07:20.500000,1169.48,280.07,73.39,0.1214,1250.4,287.78,72.41,0.1096,0,normal
2025-01-01T00:07:21,1193.51,284.88,74.81,0.1225,1273.73,290.11,69.95,0.1207,0,normal
2025-01-01T00:07:21.500000,1205.67,280.99,71.45,0.1193,1277.07,267.21,75.47,0.1144,0,normal
2025-01-01T00:07:22,1167.07,290.04,73.05,0.1245,1238.43,302.61,73.61,0.1191,0,normal
2025-01-01T00:07:22.500000,1208.23,290.32,70.88,0.1177,1185.17,267.01,72.4,0.1087,0,normal
2025-01-01T00:07:23,1201.27,288.7,71.31,0.126,1129.9,295.19,73.94,0.1097,0,normal
2025-01-01T00:07:23.500000,1265.06,284.73,70.74,0.1149,1189.44,283.91,72.3,0.1182,0,normal
2025-01-01T00:07:24,1215.2,283.34,69.21,0.1195,1086.36,288.02,69.18,0.121,0,normal
2025-01-01T00:07:24.500000,1231.54,280.94,73.53,0.1184,1284.15,281.88,69.58,0.1241,0,normal
2025-01-01T00:07:25,1189.54,281.4,71.31,0.1198,1264.42,268.46,72.07,0.1237,0,normal
2025-01-01T00:07:25.500000,1204.64,290.6,71.89,0.1193,1228.43,285.85,70.88,0.1231,0,normal
2025-01-01T00:07:26,1184.34,282.39,71.24,0.1249,1045.39,288.38,72.1,0.1099,0,normal
2025-01-01T00:07:26.500000,1207.43,287.03,72.85,0.1105,1265.59,278.69,73.98,0.1244,0,normal
2025-01-01T00:07:27,1178.96,287.82,71.44,0.1125,1256.05,278.37,69.54,0.1176,0,normal
2025-01-01T00:07:27.500000,1206.53,284.76,72.79,0.1152,1164.37,284.01,77.47,0.1193,0,normal
2025-01-01T00:07:28,1226.05,285.16,71.3,0.1191,1191.92,290.16,75.96,0.1222,0,normal
2025-01-01T00:07:28.500000,1228.49,280.88,71.4,0.1174,1215.09,281.93,74.1,0.1144,0,normal
2025-01-01T00:07:29,1201.03,287.94,69.03,0.1276,1186.41,267.69,72.46,0.1202,0,normal
2025-01-01T00:07:29.500000,1198.03,289.24,73.08,0.1211,1221.61,284.11,77.11,0.1111,0,normal
2025-01-01T00:07:30,1203.35,285.28,73.17,0.117,1116.3,286.34,72.81,0.1289,0,normal
2025-01-01T00:07:30.500000,1169.51,289.94,75.41,0.1186,1138.03,281.52,72.04,0.1234,0,normal
2025-01-01T00:07:31,1185.81,291.65,70.4,0.1137,1253.12,265.55,71.41,0.1387,0,normal
2025-01-01T00:07:31.500000,1199.71,280.21,71.92,0.1198,1207.71,290.66,69.01,0.1301,0,normal
2025-01-01T00:07:32,1205.88,288.11,71.1,0.1246,1187.66,287.37,69.31,0.114,0,normal
2025-01-01T00:07:32.500000,1216.52,283.1,70.77,0.1177,1233.55,279.62,71.66,0.1201,0,normal
2025-01-01T00:07:33,1153.98,278.71,72.48,0.1173,1250.72,293.27,74.07,0.1309,0,normal
2025-01-01T00:07:33.500000,1198.01,287.77,71.16,0.1288,1295.21,285.1,73.11,0.1282,0,normal
2025-01-01T00:07:34,1196.47,282.19,73.26,0.1203,1208.78,277.87,67.05,0.1214,0,normal
2025-01-01T00:07:34.500000,1221.72,284.03,74.07,0.1175,1149.37,284.43,71.76,0.1246,0,normal
2025-01-01T00:07:35,1181.4,290.85,74.83,0.1199,1259.99,275.97,75.1,0.1263,0,normal
2025-01-01T00:07:35.500000,1220.72,284.93,67.75,0.1177,1169.96,276.64,72.35,0.1175,0,normal
2025-01-01T00:07:36,1180.21,280.47,70.97,0.124,1168.27,280.6,70.68,0.122,0,normal
2025-01-01T00:07:36.500000,1210.95,271.98,73.47,0.1252,1149.59,276.69,70.7,0.1155,0,normal
2025-01-01T00:07:37,1205.37,276.68,70.39,0.1255,1155.45,295.63,73.02,0.1091,0,normal
2025-01-01T00:07:37.500000,1215.25,284.5,71.34,0.1209,1222.78,291.05,75.39,0.1224,0,normal
2025-01-01T00:07:38,1166.98,282.98,76.24,0.1226,1313.73,296.93,72.7,0.1218,0,normal
2025-01-01T00:07:38.500000,1199.12,277.57,72.03,0.1244,1171.22,288.52,74.45,0.1145,0,normal
2025-01-01T00:07:39,1189.17,280.65,70.82,0.1154,1156.78,297.14,69.36,0.1208,0,normal
2025-01-01T00:07:39.500000,1187.93,290.04,73.89,0.1231,1214.69,283.02,68.57,0.1317,0,normal
2025-01-01T00:07:40,1181.77,287.84,73.53,0.118,1249.82,291.53,76.98,0.1172,0,normal
2025-01-01T00:07:40.500000,1169.14,282.84,72.3,0.1202,1181.11,268.68,73.35,0.1318,0,normal
2025-01-01T00:07:41,1211.14,287.6,72.82,0.1214,1244.72,288.38,71.1,0.1152,0,normal
2025-01-01T00:07:41.500000,1194.02,286.34,71.54,0.1211,1221.08,292.12,75.69,0.1205,0,normal
2025-01-01T00:07:42,1168.61,283.52,72.06,0.1134,1266.66,286.22,73.1,0.1282,0,normal
2025-01-01T00:07:42.500000,1184.88,287.45,71.84,0.1193,1162.93,299.24,70.92,0.1242,0,normal
2025-01-01T00:07:43,1155.0,290.04,73.52,0.1204,1189.11,288.42,78.59,0.1094,0,normal
2025-01-01T00:07:43.500000,1218.77,281.1,71.97,0.1191,1179.44,284.91,68.73,0.1262,0,normal
2025-01-01T00:07:44,1156.94,287.31,71.53,0.1158,1209.71,271.69,72.11,0.1115,0,normal
2025-01-01T00:07:44.500000,1211.07,281.05,71.35,0.1211,1162.92,284.5,67.64,0.1238,0,normal
2025-01-01T00:07:45,1242.36,296.94,72.13,0.1228,1114.53,297.85,74.24,0.1171,0,normal
2025-01-01T00:07:45.500000,1229.69,283.91,71.34,0.1217,1148.96,293.73,68.96,0.1137,0,normal
2025-01-01T00:07:46,1178.17,288.25,71.11,0.1151,1170.93,284.73,68.6,0.1131,0,normal
2025-01-01T00:07:46.500000,1250.67,281.32,71.53,0.1187,1179.77,290.31,74.73,0.1182,0,normal
2025-01-01T00:07:47,1170.32,290.45,71.86,0.1262,1092.21,286.67,77.53,0.1179,0,normal
2025-01-01T00:07:47.500000,1194.59,286.26,71.2,0.1189,1183.78,279.64,75.54,0.1228,0,normal
2025-01-01T00:07:48,1206.02,288.46,71.62,0.1172,1171.07,285.02,68.95,0.117,0,normal
2025-01-01T00:07:48.500000,1187.61,294.08,68.01,0.1194,1282.83,286.04,74.17,0.1206,0,normal
2025-01-01T00:07:49,1183.98,275.42,72.3,0.1172,1161.58,280.73,77.03,0.1344,0,normal
2025-01-01T00:07:49.500000,1205.21,283.01,70.3,0.1217,1285.58,282.89,65.15,0.124,0,normal
2025-01-01T00:07:50,1223.65,278.22,72.25,0.1216,1196.49,278.24,74.93,0.1176,0,normal
2025-01-01T00:07:50.500000,1164.36,276.24,73.82,0.1222,1204.22,281.24,70.48,0.1135,0,normal
2025-01-01T00:07:51,1189.65,275.94,70.94,0.1189,1229.27,284.66,74.29,0.1281,0,normal
2025-01-01T00:07:51.500000,1225.4,287.01,72.02,0.1165,1235.52,299.36,72.99,0.1315,0,normal
2025-01-01T00:07:52,1163.39,280.07,73.23,0.121,1263.06,284.87,69.5,0.1187,0,normal
2025-01-01T00:07:52.500000,1163.22,280.18,73.4,0.1231,1217.42,270.28,70.97,0.1127,0,normal
2025-01-01T00:07:53,1228.24,282.5,70.44,0.1201,1169.27,297.69,69.88,0.1116,0,normal
2025-01-01T00:07:53.500000,1148.33,284.87,71.19,0.1149,1257.08,290.7,71.92,0.1282,0,normal
2025-01-01T00:07:54,1215.9,281.48,70.5,0.1229,1219.03,286.45,69.56,0.1236,0,normal
2025-01-01T00:07:54.500000,1181.87,284.56,74.08,0.1176,1124.5,276.0,74.86,0.1215,0,normal
2025-01-01T00:07:55,1196.91,282.82,72.7,0.1169,1214.67,278.75,69.41,0.1162,0,normal
2025-01-01T00:07:55.500000,1190.99,284.79,72.34,0.1067,1161.23,281.65,76.33,0.1135,0,normal
2025-01-01T00:07:56,1203.91,291.39,70.11,0.1214,1161.49,280.69,69.69,0.1156,0,normal
2025-01-01T00:07:56.500000,1265.33,288.61,73.59,0.1218,1122.9,288.38,75.09,0.1149,0,normal
2025-01-01T00:07:57,1223.17,288.01,74.67,0.1185,1147.31,281.91,76.13,0.109,0,normal
2025-01-01T00:07:57.500000,1150.36,285.38,71.36,0.12,1245.37,280.28,66.61,0.1323,0,normal
2025-01-01T00:07:58,1176.07,280.47,73.59,0.1186,1196.96,289.13,75.12,0.118,0,normal
2025-01-01T00:07:58.500000,1236.48,275.87,73.09,0.117,1265.87,286.21,70.06,0.124,0,normal
2025-01-01T00:07:59,1221.44,287.74,70.52,0.1183,1199.8,284.65,74.16,0.1079,0,normal
2025-01-01T00:07:59.500000,1208.02,283.76,70.79,0.1173,1189.7,254.21,69.98,0.1147,0,normal
2025-01-01T00:08:00,1212.79,281.56,71.69,0.1256,1247.73,292.71,70.56,0.1233,0,normal
2025-01-01T00:08:00.500000,1194.39,284.16,72.59,0.1179,1271.66,283.63,73.78,0.1287,0,normal
2025-01-01T00:08:01,1224.76,278.98,72.64,0.1231,1242.81,275.48,70.11,0.126,0,normal
2025-01-01T00:08:01.500000,1181.72,283.72,74.27,0.1198,1165.11,277.5,72.96,0.112,0,normal
2025-01-01T00:08:02,1194.06,286.42,73.87,0.1224,1165.72,295.08,71.14,0.1126,0,normal
2025-01-01T00:08:02.500000,1195.87,291.15,72.24,0.12,1278.59,272.76,68.3,0.1103,0,normal
2025-01-01T00:08:03,1208.94,285.71,74.22,0.1209,1180.6,285.02,72.34,0.11,0,normal
2025-01-01T00:08:03.500000,1265.05,287.22,72.3,0.1222,1234.05,283.8,70.18,0.1236,0,normal
2025-01-01T00:08:04,1209.26,281.54,74.04,0.1211,1235.03,296.9,72.06,0.1219,0,normal
2025-01-01T00:08:04.500000,1219.44,281.9,72.08,0.1205,1154.11,304.82,67.95,0.1122,0,normal
2025-01-01T00:08:05,1231.54,288.05,70.52,0.1222,1270.46,284.74,79.48,0.1097,0,normal
2025-01-01T00:08:05.500000,1216.65,289.99,73.28,0.1193,1186.06,288.8,74.35,0.1236,0,normal
2025-01-01T00:08:06,1224.96,280.64,71.67,0.1166,1181.47,293.68,72.31,0.1356,0,normal
2025-01-01T00:08:06.500000,1204.64,285.26,72.15,0.1177,1197.22,294.64,72.33,0.1152,0,normal
2025-01-01T00:08:07,1177.8,283.08,72.11,0.1243,1135.66,282.27,72.42,0.109,0,normal
2025-01-01T00:08:07.500000,1179.99,282.09,70.85,0.1207,1192.29,280.25,73.23,0.1303,0,normal
2025-01-01T00:08:08,1239.34,276.78,72.83,0.1194,1207.45,281.59,72.34,0.1209,0,normal
2025-01-01T00:08:08.500000,1186.11,281.17,71.35,0.1208,1228.75,292.3,70.58,0.1217,0,normal
2025-01-01T00:08:09,1223.1,289.98,71.92,0.1192,1209.17,275.17,71.44,0.1245,0,normal
2025-01-01T00:08:09.500000,1215.41,283.84,72.31,0.117,1233.77,284.33,71.21,0.1178,0,normal
2025-01-01T00:08:10,1198.49,283.09,72.95,0.1186,1276.46,297.53,69.43,0.1204,0,normal
2025-01-01T00:08:10.500000,1184.38,283.6,74.88,0.1189,1217.29,289.63,69.12,0.1149,0,normal
2025-01-01T00:08:11,1171.06,281.21,67.9,0.122,1298.6,286.26,67.92,0.1161,0,normal
2025-01-01T00:08:11.500000,1188.99,280.65,73.24,0.1229,1144.54,291.2,76.4,0.1314,0,normal
2025-01-01T00:08:12,1268.77,281.14,76.07,0.1187,1171.56,287.8,70.32,0.1224,0,normal
2025-01-01T00:08:12.500000,1168.32,283.98,73.85,0.1198,1206.8,289.06,75.37,0.1101,0,normal
2025-01-01T00:08:13,1214.03,283.85,72.24,0.1238,1142.68,276.34,66.43,0.1167,0,normal
2025-01-01T00:08:13.500000,1231.93,284.48,70.07,0.1183,1128.58,275.38,73.12,0.113,0,normal
2025-01-01T00:08:14,1226.7,284.7,72.12,0.119,1237.1,291.7,72.96,0.1234,0,normal
2025-01-01T00:08:14.500000,1194.91,287.32,71.51,0.12,1186.82,281.09,70.02,0.1228,0,normal
2025-01-01T00:08:15,1231.45,290.01,70.19,0.1246,1184.73,290.14,69.39,0.1209,0,normal
2025-01-01T00:08:15.500000,1207.53,278.65,72.88,0.1248,1191.62,296.63,71.45,0.1251,0,normal
2025-01-01T00:08:16,1146.75,295.34,74.15,0.119,1105.34,287.46,67.84,0.1227,0,normal
2025-01-01T00:08:16.500000,1209.88,280.98,73.61,0.1229,1246.84,285.08,67.92,0.1259,0,normal
2025-01-01T00:08:17,1193.51,279.06,73.95,0.1276,1198.02,303.46,72.26,0.1177,0,normal
2025-01-01T00:08:17.500000,1184.87,292.0,70.88,0.1226,1173.16,281.06,74.97,0.1177,0,normal
2025-01-01T00:08:18,1190.28,289.84,74.3,0.1223,1168.57,280.63,72.23,0.1219,0,normal
2025-01-01T00:08:18.500000,1176.29,288.09,72.12,0.1138,1155.41,280.69,71.79,0.1313,0,normal
2025-01-01T00:08:19,1205.72,281.41,72.32,0.1187,1215.59,289.96,75.48,0.1199,0,normal
2025-01-01T00:08:19.500000,1239.34,288.88,70.98,0.128,1215.7,277.86,76.76,0.1325,0,normal
2025-01-01T00:08:20,1199.21,282.85,71.75,0.1226,1261.34,289.88,72.29,0.129,0,normal
2025-01-01T00:08:20.500000,1192.49,289.41,71.59,0.1216,1194.55,284.52,70.91,0.1281,0,normal
2025-01-01T00:08:21,1182.41,281.84,75.05,0.1235,1085.51,280.17,66.78,0.1143,0,normal
2025-01-01T00:08:21.500000,1124.68,284.41,70.36,0.1202,1121.99,285.71,70.81,0.129,0,normal
2025-01-01T00:08:22,1233.87,288.36,71.53,0.1271,1125.45,273.0,71.76,0.1335,0,normal
2025-01-01T00:08:22.500000,1195.14,284.22,69.92,0.1234,1245.75,291.75,70.19,0.1158,0,normal
2025-01-01T00:08:23,1168.97,285.36,70.44,0.1158,1179.66,280.82,70.45,0.1228,0,normal
2025-01-01T00:08:23.500000,1201.9,283.77,72.26,0.1164,1205.05,286.29,67.67,0.126,0,normal
2025-01-01T00:08:24,1178.85,285.39,73.68,0.1233,1201.65,281.9,74.73,0.124,0,normal
2025-01-01T00:08:24.500000,1185.16,281.6,69.02,0.1206,1196.03,294.71,73.03,0.128,0,normal
2025-01-01T00:08:25,1183.26,289.87,71.24,0.1228,1129.98,287.01,66.28,0.1184,0,normal
2025-01-01T00:08:25.500000,1210.57,282.77,70.49,0.123,1195.03,280.81,72.12,0.1358,0,normal
2025-01-01T00:08:26,1227.68,289.97,72.63,0.1206,1084.99,279.19,70.62,0.1088,0,normal
2025-01-01T00:08:26.500000,1172.22,276.53,71.94,0.1229,1253.13,288.55,69.23,0.1084,0,normal
2025-01-01T00:08:27,1157.84,279.58,70.72,0.1194,1151.32,287.9,71.33,0.1201,0,normal
2025-01-01T00:08:27.500000,1227.37,279.95,72.6,0.1199,1183.99,292.57,74.53,0.1143,0,normal
2025-01-01T00:08:28,1195.63,286.2,71.61,0.1221,1213.5,300.67,67.59,0.1193,0,normal
2025-01-01T00:08:28.500000,1178.2,287.58,69.67,0.1212,1169.76,278.72,67.83,0.1172,0,normal
2025-01-01T00:08:29,1226.03,284.89,72.9,0.126,1212.66,280.22,73.35,0.1167,0,normal
2025-01-01T00:08:29.500000,1187.89,278.5,73.33,0.1186,1208.74,276.14,73.26,0.1154,0,normal
2025-01-01T00:08:30,1196.6,288.75,73.14,0.1199,1115.13,310.59,77.03,0.1243,0,normal
2025-01-01T00:08:30.500000,1181.92,284.51,71.22,0.1245,1212.6,278.3,70.64,0.1267,0,normal
2025-01-01T00:08:31,1238.4,291.53,73.09,0.1191,1044.41,287.54,71.99,0.1208,0,normal
2025-01-01T00:08:31.500000,1201.29,279.33,72.8,0.1223,1232.75,293.09,73.74,0.1175,0,normal
2025-01-01T00:08:32,1198.3,285.39,72.16,0.1236,1230.9,302.76,78.35,0.1205,0,normal
2025-01-01T00:08:32.500000,1107.92,290.29,71.22,0.1171,1180.87,281.18,73.76,0.1106,0,normal
2025-01-01T00:08:33,1174.13,286.47,72.9,0.1223,1162.22,276.64,70.54,0.1214,0,normal
2025-01-01T00:08:33.500000,1235.65,276.25,71.68,0.1152,1120.69,293.27,73.57,0.1227,0,normal
2025-01-01T00:08:34,1222.1,282.95,71.38,0.1279,1188.16,291.29,72.02,0.1089,0,normal
2025-01-01T00:08:34.500000,1150.93,282.52,73.52,0.1228,1243.88,276.56,76.65,0.1142,0,normal
2025-01-01T00:08:35,1205.11,284.96,71.75,0.1248,1166.15,273.46,72.06,0.1176,0,normal
2025-01-01T00:08:35.500000,1281.06,287.89,71.41,0.1162,1109.75,276.23,72.33,0.1286,0,normal
2025-01-01T00:08:36,1226.92,285.98,71.53,0.121,1175.11,299.69,71.46,0.1195,0,normal
2025-01-01T00:08:36.500000,1146.82,284.16,73.2,0.1162,1163.97,291.78,67.75,0.1263,0,normal
2025-01-01T00:08:37,1187.23,283.34,70.38,0.1214,1318.07,291.68,69.51,0.1268,0,normal
2025-01-01T00:08:37.500000,1192.4,290.88,73.16,0.1094,1151.8,293.07,72.44,0.1139,0,normal
2025-01-01T00:08:38,1184.79,276.85,71.87,0.128,1238.64,303.73,74.54,0.1262,0,normal
2025-01-01T00:08:38.500000,1247.38,286.61,71.73,0.1237,1269.78,280.9,69.92,0.1208,0,normal
2025-01-01T00:08:39,1219.96,288.41,69.95,0.1269,1169.22,282.73,69.4,0.1362,0,normal
2025-01-01T00:08:39.500000,1205.81,281.36,73.24,0.1228,1190.99,292.19,69.62,0.117,0,normal
2025-01-01T00:08:40,1151.75,279.34,74.6,0.1259,1203.16,299.22,71.54,0.1185,0,normal
2025-01-01T00:08:40.500000,1201.36,284.47,71.69,0.1241,1207.21,291.09,74.97,0.1223,0,normal
2025-01-01T00:08:41,1176.71,279.22,72.21,0.1194,1204.19,284.86,79.44,0.112,0,normal
2025-01-01T00:08:41.500000,1152.24,286.42,71.46,0.1211,1228.03,295.98,67.66,0.1167,0,normal
2025-01-01T00:08:42,1210.29,288.29,75.16,0.1234,1197.27,277.39,70.37,0.1164,0,normal
2025-01-01T00:08:42.500000,1215.73,286.1,70.09,0.1184,1242.12,288.01,73.64,0.1223,0,normal
2025-01-01T00:08:43,1239.03,286.01,71.44,0.1167,1211.98,264.13,71.47,0.1188,0,normal
2025-01-01T00:08:43.500000,1167.25,281.03,73.17,0.1208,1204.89,287.62,72.27,0.1275,0,normal
2025-01-01T00:08:44,1202.96,278.77,74.35,0.1213,1171.72,274.28,73.14,0.1193,0,normal
2025-01-01T00:08:44.500000,1237.78,283.52,70.79,0.1232,1244.41,286.44,73.95,0.1198,0,normal
2025-01-01T00:08:45,1205.61,289.98,72.9,0.1194,1264.91,264.78,77.91,0.1098,0,normal
2025-01-01T00:08:45.500000,1184.95,284.83,71.79,0.1236,1149.22,287.23,70.33,0.1218,0,normal
2025-01-01T00:08:46,1198.45,285.4,71.21,0.1182,1213.79,293.07,70.28,0.1148,0,normal
2025-01-01T00:08:46.500000,1214.72,284.86,73.2,0.1167,1114.59,280.44,69.79,0.1195,0,normal
2025-01-01T00:08:47,1184.72,288.17,71.59,0.1205,1207.57,286.67,71.93,0.1231,0,normal
2025-01-01T00:08:47.500000,1180.9,290.98,71.66,0.1153,1209.03,277.72,73.92,0.1333,0,normal
2025-01-01T00:08:48,1181.12,286.42,69.47,0.1216,1157.49,279.66,68.83,0.1244,0,normal
2025-01-01T00:08:48.500000,1224.18,285.1,70.76,0.1257,1163.98,266.51,73.32,0.1134,0,normal
2025-01-01T00:08:49,1223.73,283.37,72.87,0.125,1141.97,280.16,71.78,0.1292,0,normal
2025-01-01T00:08:49.500000,1184.2,282.46,72.69,0.1179,1207.32,271.73,78.38,0.1119,0,normal
2025-01-01T00:08:50,1192.28,284.86,74.75,0.1152,1295.22,291.47,73.2,0.1141,0,normal
2025-01-01T00:08:50.500000,1213.71,281.91,73.82,0.1165,1194.57,280.25,69.16,0.1244,0,normal
2025-01-01T00:08:51,1212.85,290.17,69.44,0.1238,1320.26,281.14,77.46,0.1184,0,normal
2025-01-01T00:08:51.500000,1167.06,283.69,73.51,0.117,1171.18,290.07,72.01,0.1235,0,normal
2025-01-01T00:08:52,1205.71,287.05,71.38,0.1208,1155.49,296.02,70.17,0.1268,0,normal
2025-01-01T00:08:52.500000,1194.39,285.86,71.29,0.1163,1116.25,275.98,71.07,0.1213,0,normal
2025-01-01T00:08:53,1224.25,283.09,70.73,0.1148,1223.04,296.83,75.65,0.1243,0,normal
2025-01-01T00:08:53.500000,1215.33,292.26,72.48,0.1223,1184.6,273.35,70.03,0.1199,0,normal
2025-01-01T00:08:54,1201.46,293.23,72.12,0.1242,1179.12,282.34,68.17,0.1155,0,normal
2025-01-01T00:08:54.500000,1212.65,285.03,73.36,0.1207,1183.08,303.37,71.73,0.127,0,normal
2025-01-01T00:08:55,1190.37,288.03,73.34,0.1208,1086.98,285.16,75.54,0.1232,0,normal
2025-01-01T00:08:55.500000,1210.7,277.64,70.96,0.1215,1219.7,295.39,71.58,0.1224,0,normal
2025-01-01T00:08:56,1200.39,280.78,68.75,0.1216,1208.35,279.71,67.34,0.1238,0,normal
2025-01-01T00:08:56.500000,1193.62,287.38,74.68,0.1123,1166.42,283.21,76.19,0.1102,0,normal
2025-01-01T00:08:57,1246.46,285.58,71.86,0.1193,1179.06,293.96,68.92,0.1221,0,normal
2025-01-01T00:08:57.500000,1190.78,281.74,75.72,0.1215,1229.44,294.73,67.91,0.1305,0,normal
