timestamp,it_rpm,it_temp_c,it_pressure_bar,it_vibration_mms,physical_rpm,physical_temp_c,physical_pressure_bar,physical_vibration_mms,attack_mode,label
2025-01-02T00:02:05,1188.9,288.71,71.65,0.1201,3785.1,597.87,138.8,2.7717,1,attack
2025-01-02T00:02:05.500000,1183.4,280.48,71.86,0.1222,4012.91,585.43,151.24,2.9001,1,attack
2025-01-02T00:02:06,1172.95,283.27,69.3,0.1142,4127.07,602.66,143.76,2.831,1,attack
2025-01-02T00:02:06.500000,1200.43,286.57,69.0,0.1247,3781.25,607.49,143.28,2.7267,1,attack
2025-01-02T00:02:07,1205.0,284.29,73.02,0.1192,3604.3,628.99,138.11,2.5386,1,attack
2025-01-02T00:02:07.500000,1204.74,282.7,72.5,0.1169,3570.79,649.27,145.9,2.8489,1,attack
2025-01-02T00:02:08,1210.51,288.46,71.99,0.1156,3856.9,644.86,144.15,2.8601,1,attack
2025-01-02T00:02:08.500000,1213.57,284.05,73.5,0.1248,3553.73,647.68,155.66,2.9399,1,attack
2025-01-02T00:02:09,1223.61,282.23,71.27,0.1192,3723.53,587.47,138.79,2.993,1,attack
2025-01-02T00:02:09.500000,1168.84,285.77,72.21,0.1189,3894.34,629.99,137.39,3.0314,1,attack
2025-01-02T00:02:10,1213.45,291.73,71.9,0.1188,3760.39,649.22,138.96,2.835,1,attack
2025-01-02T00:02:10.500000,1247.06,279.25,72.51,0.1198,3752.38,596.36,135.35,2.7802,1,attack
2025-01-02T00:02:11,1211.9,288.64,69.44,0.1157,3904.1,635.68,129.75,2.9995,1,attack
2025-01-02T00:02:11.500000,1199.66,288.19,70.77,0.115,3741.36,613.45,137.76,2.7833,1,attack
2025-01-02T00:02:12,1240.63,277.73,70.78,0.1185,3804.56,637.63,146.06,3.0341,1,attack
2025-01-02T00:02:12.500000,1211.55,277.6,69.6,0.1241,4005.7,635.77,134.26,2.7948,1,attack
2025-01-02T00:02:13,1190.43,280.62,72.37,0.1278,3705.83,652.16,133.8,2.5872,1,attack
2025-01-02T00:02:13.500000,1223.7,284.06,73.83,0.1253,3747.1,653.31,133.87,2.6975,1,attack
2025-01-02T00:02:14,1225.73,278.38,72.0,0.1245,4050.19,609.27,147.06,2.658,1,attack
2025-01-02T00:02:14.500000,1183.98,285.99,72.54,0.1162,4153.83,573.44,140.38,2.8835,1,attack
2025-01-02T00:02:15,1158.07,290.66,70.93,0.1204,3862.33,583.93,132.5,3.1173,1,attack
2025-01-02T00:02:15.500000,1198.42,273.47,71.57,0.1199,3841.68,570.43,139.79,2.7076,1,attack
2025-01-02T00:02:16,1205.3,287.16,72.58,0.1251,4216.21,591.89,137.33,2.9771,1,attack
2025-01-02T00:02:16.500000,1196.96,273.36,71.72,0.1244,3535.0,625.47,126.65,2.9988,1,attack
2025-01-02T00:02:17,1205.8,282.57,71.4,0.1146,3991.45,600.18,143.5,2.6855,1,attack
2025-01-02T00:02:17.500000,1252.76,291.67,74.99,0.1279,3679.44,598.07,154.18,2.8259,1,attack
2025-01-02T00:02:18,1220.0,282.35,71.13,0.123,3425.72,639.42,143.67,2.7593,1,attack
2025-01-02T00:02:18.500000,1200.58,285.77,72.34,0.1225,3645.15,686.9,138.56,2.8277,1,attack
2025-01-02T00:02:19,1246.67,277.18,74.79,0.1203,3699.27,592.23,131.12,2.7915,1,attack
2025-01-02T00:02:19.500000,1206.67,287.66,72.38,0.1182,4054.51,686.31,150.46,2.7886,1,attack
2025-01-02T00:02:20,1212.05,287.42,74.31,0.1188,3616.67,648.12,142.84,2.6604,1,attack
2025-01-02T00:02:20.500000,1216.93,292.86,71.0,0.1168,3805.71,636.87,139.48,3.044,1,attack
2025-01-02T00:02:21,1206.26,289.32,70.96,0.1156,3735.39,586.61,142.87,2.5051,1,attack
2025-01-02T00:02:21.500000,1189.13,283.78,70.49,0.1189,3800.81,651.48,132.71,2.9111,1,attack
2025-01-02T00:02:22,1213.34,284.91,71.28,0.1159,4160.73,621.8,137.79,3.2128,1,attack
2025-01-02T00:02:22.500000,1205.33,295.87,69.96,0.1191,3539.7,616.97,139.11,2.7717,1,attack
2025-01-02T00:02:23,1201.29,283.25,71.84,0.1173,4074.14,592.5,141.49,2.6461,1,attack
2025-01-02T00:02:23.500000,1179.96,281.89,71.81,0.1206,3589.72,609.75,133.06,2.673,1,attack
2025-01-02T00:02:24,1227.21,279.05,72.11,0.1261,4029.17,630.55,139.89,2.976,1,attack
2025-01-02T00:02:24.500000,1208.87,291.08,71.81,0.1236,3738.11,666.96,138.87,2.5732,1,attack
2025-01-02T00:02:25,1201.86,288.27,74.35,0.1164,3468.56,632.32,143.26,2.6087,1,attack
2025-01-02T00:02:25.500000,1192.09,283.78,73.19,0.1185,3717.25,622.84,130.35,3.175,1,attack
2025-01-02T00:02:26,1222.42,282.0,70.39,0.1163,3911.48,594.94,138.25,2.5609,1,attack
2025-01-02T00:02:26.500000,1212.99,287.47,71.73,0.1207,3951.19,624.13,145.47,2.6503,1,attack
2025-01-02T00:02:27,1209.09,285.83,73.73,0.1201,3781.5,606.18,150.44,2.4471,1,attack
2025-01-02T00:02:27.500000,1212.27,284.91,71.74,0.1188,3789.39,631.87,134.43,2.8731,1,attack
2025-01-02T00:02:28,1208.42,280.92,72.73,0.1213,3648.2,590.54,134.32,2.8731,1,attack
2025-01-02T00:02:28.500000,1198.18,290.96,71.47,0.1168,3924.83,595.7,134.46,2.717,1,attack
2025-01-02T00:02:29,1128.06,287.42,73.35,0.1233,4158.23,657.37,137.66,3.0397,1,attack
2025-01-02T00:02:29.500000,1197.66,283.18,70.91,0.119,3862.5,659.21,145.1,2.7181,1,attack
2025-01-02T00:02:30,1174.94,287.43,73.3,0.1244,3748.94,631.64,145.99,2.619,1,attack
2025-01-02T00:02:30.500000,1206.67,288.87,72.73,0.1197,4295.89,667.88,140.07,2.8176,1,attack
2025-01-02T00:02:31,1216.81,284.75,73.83,0.1154,3754.27,636.99,147.03,2.5968,1,attack
2025-01-02T00:02:31.500000,1177.1,277.83,70.74,0.1154,3902.43,625.68,138.92,2.8545,1,attack
2025-01-02T00:02:32,1228.66,280.54,69.22,0.1226,3725.72,594.74,143.88,2.5135,1,attack
2025-01-02T00:02:32.500000,1179.42,274.79,72.37,0.1257,3691.1,600.37,152.49,2.9573,1,attack
2025-01-02T00:02:33,1257.13,285.69,72.33,0.1252,3771.76,626.13,123.05,3.1471,1,attack
2025-01-02T00:02:33.500000,1209.38,284.54,73.31,0.1157,3695.24,633.72,140.31,2.9264,1,attack
2025-01-02T00:02:34,1205.98,287.7,70.1,0.1246,3708.06,621.43,135.79,2.8009,1,attack
2025-01-02T00:02:34.500000,1205.5,288.14,73.3,0.1216,3686.8,629.16,141.68,2.8601,1,attack
2025-01-02T00:02:35,1212.82,279.55,69.08,0.1243,3775.04,630.32,133.93,3.0658,1,attack
2025-01-02T00:02:35.500000,1208.4,284.23,72.41,0.1137,3870.89,656.87,142.21,2.8818,1,attack
2025-01-02T00:02:36,1192.39,289.63,73.77,0.1184,3868.14,625.76,142.81,2.7179,1,attack
2025-01-02T00:02:36.500000,1227.43,287.42,73.73,0.116,3599.25,671.07,148.03,2.7106,1,attack
2025-01-02T00:02:37,1220.84,283.01,69.55,0.1124,3795.82,658.71,150.65,3.0655,1,attack
2025-01-02T00:02:37.500000,1219.92,286.36,73.66,0.1128,3988.06,592.2,133.61,2.969,1,attack
2025-01-02T00:02:38,1222.29,282.39,72.93,0.122,3740.98,623.82,154.57,2.8019,1,attack
2025-01-02T00:02:38.500000,1194.07,285.64,71.74,0.1228,4079.16,613.88,134.0,3.1877,1,attack
2025-01-02T00:02:39,1202.88,277.71,74.68,0.1241,4104.26,655.57,158.51,2.6727,1,attack
2025-01-02T00:02:39.500000,1180.9,282.9,71.25,0.1204,3706.92,590.5,133.88,2.7998,1,attack
2025-01-02T00:02:40,1227.46,282.54,73.17,0.1152,3192.21,616.7,135.73,2.6992,1,attack
2025-01-02T00:02:40.500000,1176.03,281.98,70.58,0.1168,3541.82,567.19,124.53,3.2708,1,attack
2025-01-02T00:02:41,1198.48,291.52,71.74,0.1195,3858.27,635.87,131.27,2.7851,1,attack
2025-01-02T00:02:41.500000,1207.31,276.73,73.87,0.1238,3400.66,598.2,140.73,2.994,1,attack
2025-01-02T00:02:42,1236.63,282.28,75.37,0.1198,3757.42,633.93,142.18,2.8936,1,attack
2025-01-02T00:02:42.500000,1247.91,286.06,70.58,0.117,4079.8,636.96,129.11,2.5755,1,attack
2025-01-02T00:02:43,1200.6,287.64,71.02,0.114,3586.22,660.81,143.48,3.021,1,attack
2025-01-02T00:02:43.500000,1227.96,282.32,71.46,0.1194,3879.17,647.02,153.09,2.9892,1,attack
2025-01-02T00:02:44,1219.72,293.24,71.7,0.1243,3909.87,635.25,138.5,2.6116,1,attack
2025-01-02T00:02:44.500000,1208.28,286.49,71.17,0.1197,3632.44,598.34,136.63,2.6228,1,attack
2025-01-02T00:02:45,1186.0,288.05,74.1,0.1275,3723.97,649.76,142.35,2.8094,1,attack
2025-01-02T00:02:45.500000,1209.65,289.71,71.28,0.1181,3722.14,604.46,148.39,2.7194,1,attack
2025-01-02T00:02:46,1185.9,286.33,72.33,0.1185,4119.89,604.36,138.8,2.5205,1,attack
2025-01-02T00:02:46.500000,1192.68,279.34,70.68,0.113,3630.42,618.14,138.29,2.7791,1,attack
2025-01-02T00:02:47,1192.2,282.84,71.95,0.1196,3852.25,615.02,136.96,2.9831,1,attack
2025-01-02T00:02:47.500000,1214.47,284.86,73.72,0.1203,3769.38,618.3,141.16,2.6932,1,attack
2025-01-02T00:02:48,1155.03,286.2,73.2,0.1164,4003.88,579.17,136.09,3.1417,1,attack
2025-01-02T00:02:48.500000,1208.54,283.71,72.36,0.1243,3525.42,652.68,136.57,2.9711,1,attack
2025-01-02T00:02:49,1185.26,292.2,71.96,0.1152,3889.31,652.27,148.32,2.866,1,attack
2025-01-02T00:02:49.500000,1219.49,283.2,72.85,0.1213,3249.9,595.18,141.45,2.8782,1,attack
2025-01-02T00:02:50,1199.3,285.38,73.74,0.1213,3356.8,668.3,126.65,3.0138,1,attack
2025-01-02T00:02:50.500000,1162.46,291.09,71.6,0.1214,3422.63,638.09,142.91,2.9556,1,attack
2025-01-02T00:02:51,1222.79,285.76,71.7,0.1171,3715.81,649.92,134.14,2.5348,1,attack
2025-01-02T00:02:51.500000,1176.3,287.59,71.56,0.1222,3419.91,546.03,141.85,3.0218,1,attack
2025-01-02T00:02:52,1158.94,287.25,73.71,0.12,3971.21,624.72,138.16,2.9904,1,attack
2025-01-02T00:02:52.500000,1245.91,282.62,71.87,0.1164,3829.49,616.12,148.11,3.0928,1,attack
2025-01-02T00:02:53,1218.91,289.47,70.99,0.1166,3883.0,620.5,153.99,2.5214,1,attack
2025-01-02T00:02:53.500000,1214.87,287.58,70.9,0.1165,3735.54,579.29,150.2,3.3118,1,attack
2025-01-02T00:02:54,1191.81,282.27,70.11,0.1161,3688.01,649.98,162.35,2.7264,1,attack
2025-01-02T00:02:54.500000,1178.35,280.01,72.65,0.1212,3819.18,608.98,149.51,2.9807,1,attack
2025-01-02T00:02:55,1217.3,286.58,71.73,0.1174,3898.78,630.49,143.97,2.5825,1,attack
2025-01-02T00:02:55.500000,1208.14,283.68,70.73,0.1226,3833.68,678.38,143.39,2.7992,1,attack
2025-01-02T00:02:56,1197.4,279.99,73.77,0.1211,3863.1,593.61,145.45,2.69,1,attack
2025-01-02T00:02:56.500000,1186.71,285.54,71.16,0.1171,3790.47,645.05,146.27,2.971,1,attack
2025-01-02T00:02:57,1211.67,282.97,73.61,0.1138,3882.42,640.86,139.37,2.7265,1,attack
2025-01-02T00:02:57.500000,1199.11,281.76,72.74,0.1234,3884.87,629.6,145.32,2.9998,1,attack
2025-01-02T00:02:58,1181.32,278.43,72.4,0.1233,3499.63,621.71,147.9,2.8301,1,attack
2025-01-02T00:02:58.500000,1236.51,290.7,71.74,0.1187,3733.63,623.34,131.79,2.6177,1,attack
2025-01-02T00:02:59,1145.48,284.91,74.94,0.1128,3765.01,614.69,138.94,3.0649,1,attack
2025-01-02T00:02:59.500000,1178.68,276.68,71.23,0.1176,3376.13,626.09,131.7,2.8358,1,attack
2025-01-02T00:03:00,1191.29,280.41,73.28,0.119,3810.31,634.54,142.02,2.8748,1,attack
2025-01-02T00:03:00.500000,1180.22,280.25,72.23,0.1165,3950.94,616.79,144.54,2.6814,1,attack
2025-01-02T00:03:01,1172.61,292.18,71.78,0.1233,3531.74,612.98,149.12,2.5824,1,attack
2025-01-02T00:03:01.500000,1254.61,285.87,70.82,0.1213,4010.74,599.53,135.23,2.8926,1,attack
2025-01-02T00:03:02,1211.11,284.15,72.58,0.1231,3832.93,602.85,139.85,3.1503,1,attack
2025-01-02T00:03:02.500000,1207.99,290.3,71.26,0.1209,3950.92,657.14,148.59,2.6586,1,attack
2025-01-02T00:03:03,1227.64,292.21,71.17,0.1168,3795.36,624.45,137.55,2.6471,1,attack
2025-01-02T00:03:03.500000,1235.34,281.32,71.27,0.1204,3520.23,581.59,136.98,2.9912,1,attack
2025-01-02T00:03:04,1204.51,276.2,74.0,0.1229,3836.29,624.07,144.71,3.2478,1,attack
2025-01-02T00:03:04.500000,1221.13,286.27,70.23,0.1206,3946.93,617.14,136.34,2.9447,1,attack
2025-01-02T00:03:05,1176.29,288.71,71.37,0.1124,3713.6,618.58,143.87,2.9247,1,attack
2025-01-02T00:03:05.500000,1169.03,285.52,71.23,0.1187,3610.34,618.74,161.93,3.1675,1,attack
2025-01-02T00:03:06,1176.03,285.28,71.55,0.1205,3974.1,616.79,135.01,3.0478,1,attack
2025-01-02T00:03:06.500000,1170.38,285.81,69.86,0.1163,3941.51,603.15,126.86,2.7264,1,attack
2025-01-02T00:03:07,1180.09,279.6,72.79,0.1144,3688.29,623.31,137.6,2.7809,1,attack
2025-01-02T00:03:07.500000,1182.66,279.79,71.08,0.1224,3717.53,624.14,147.82,2.9526,1,attack
2025-01-02T00:03:08,1169.37,286.92,73.51,0.1179,3498.73,609.07,141.32,2.9513,1,attack
2025-01-02T00:03:08.500000,1187.5,276.3,70.16,0.1213,4178.23,619.46,149.19,2.6693,1,attack
2025-01-02T00:03:09,1184.46,275.0,72.53,0.1168,3913.83,607.54,154.15,3.1566,1,attack
2025-01-02T00:03:09.500000,1144.72,287.53,70.93,0.1223,3544.69,655.74,147.21,2.6082,1,attack
2025-01-02T00:03:10,1195.65,285.69,73.04,0.12,3949.41,618.25,144.28,2.6161,1,attack
2025-01-02T00:03:10.500000,1199.38,289.92,74.03,0.1206,3781.16,653.93,139.29,3.0457,1,attack
2025-01-02T00:03:11,1197.44,285.17,70.41,0.1155,3985.84,662.73,140.74,2.8216,1,attack
2025-01-02T00:03:11.500000,1224.54,286.44,68.55,0.1236,3545.99,619.71,136.91,2.7404,1,attack
2025-01-02T00:03:12,1201.13,288.82,72.05,0.1251,4091.46,657.82,139.61,2.7682,1,attack
2025-01-02T00:03:12.500000,1199.19,289.81,73.53,0.1107,3858.11,561.27,139.87,2.7595,1,attack
2025-01-02T00:03:13,1179.91,288.63,71.07,0.12,3622.85,621.83,146.72,2.6999,1,attack
2025-01-02T00:03:13.500000,1215.36,285.24,72.07,0.1187,3946.95,636.64,139.07,2.8847,1,attack
2025-01-02T00:03:14,1217.83,287.31,71.56,0.1242,3964.19,672.36,129.01,2.97,1,attack
2025-01-02T00:03:14.500000,1227.65,289.3,71.64,0.1151,4092.53,608.05,137.93,3.2034,1,attack
2025-01-02T00:03:15,1169.45,288.5,70.91,0.1172,3831.85,636.77,146.65,3.0349,1,attack
2025-01-02T00:03:15.500000,1183.04,280.11,71.51,0.1213,3760.93,529.94,127.21,2.8089,1,attack
2025-01-02T00:03:16,1220.52,281.13,73.06,0.1146,3848.56,626.52,143.28,2.6776,1,attack
2025-01-02T00:03:16.500000,1162.86,288.1,69.8,0.1172,4064.42,624.21,142.58,2.9568,1,attack
2025-01-02T00:03:17,1214.14,284.91,70.7,0.1297,3744.4,628.21,143.08,2.7589,1,attack
2025-01-02T00:03:17.500000,1189.78,291.36,70.94,0.1215,3970.21,614.69,139.34,3.0136,1,attack
2025-01-02T00:03:18,1196.7,276.12,74.17,0.1165,3840.94,587.32,136.42,2.7754,1,attack
2025-01-02T00:03:18.500000,1204.18,281.25,74.86,0.1201,3967.4,619.78,146.98,2.4908,1,attack
2025-01-02T00:03:19,1183.09,282.77,71.24,0.1219,3911.56,618.16,139.65,3.2673,1,attack
2025-01-02T00:03:19.500000,1207.79,275.49,73.11,0.122,4020.28,634.84,133.67,3.0022,1,attack
2025-01-02T00:03:20,1202.38,289.47,74.23,0.1196,3966.4,645.63,141.11,3.1848,1,attack
2025-01-02T00:03:20.500000,1225.09,282.5,72.37,0.1231,4164.82,635.4,142.03,3.0661,1,attack
2025-01-02T00:03:21,1194.73,280.77,73.01,0.1186,4316.0,626.27,144.97,2.7426,1,attack
2025-01-02T00:03:21.500000,1230.35,284.88,71.82,0.1196,3554.63,613.79,143.82,2.5857,1,attack
2025-01-02T00:03:22,1224.52,283.85,72.35,0.112,3842.75,594.13,137.54,2.582,1,attack
2025-01-02T00:03:22.500000,1178.83,284.3,71.61,0.1232,3445.07,618.73,139.31,2.7717,1,attack
2025-01-02T00:03:23,1178.08,289.71,74.95,0.1138,3624.4,595.09,138.03,3.0647,1,attack
2025-01-02T00:03:23.500000,1212.66,284.34,72.02,0.1189,3940.34,641.34,144.14,2.4744,1,attack
2025-01-02T00:03:24,1200.32,284.2,73.43,0.1209,3905.78,607.72,146.58,3.061,1,attack
2025-01-02T00:03:24.500000,1160.95,279.46,73.1,0.1194,3995.46,626.0,144.85,2.7222,1,attack
2025-01-02T00:03:25,1208.16,286.46,71.01,0.1236,3439.89,625.15,130.94,2.6752,1,attack
2025-01-02T00:03:25.500000,1223.66,280.3,70.36,0.1221,3588.95,645.25,144.51,2.717,1,attack
2025-01-02T00:03:26,1223.53,276.71,72.68,0.1155,3700.57,608.62,148.97,2.7643,1,attack
2025-01-02T00:03:26.500000,1198.11,283.13,70.58,0.1163,3858.66,619.35,145.34,2.8086,1,attack
2025-01-02T00:03:27,1194.97,288.27,71.46,0.1148,3961.03,603.21,140.47,2.7429,1,attack
2025-01-02T00:03:27.500000,1176.66,276.88,72.49,0.1078,4046.69,645.59,133.63,3.1216,1,attack
2025-01-02T00:03:28,1249.46,283.83,72.59,0.1205,4087.59,585.46,138.41,3.0072,1,attack
2025-01-02T00:03:28.500000,1219.52,284.82,74.0,0.1208,3821.6,637.29,139.57,2.8586,1,attack
2025-01-02T00:03:29,1181.1,297.54,71.32,0.1226,4162.66,586.7,144.28,2.854,1,attack
2025-01-02T00:03:29.500000,1243.07,281.11,70.92,0.1198,3706.23,608.61,154.2,2.8717,1,attack
2025-01-02T00:03:30,1181.17,283.33,72.58,0.1212,3690.32,579.62,139.65,2.8367,1,attack
2025-01-02T00:03:30.500000,1184.49,290.47,72.83,0.1205,3731.46,662.98,131.92,2.7651,1,attack
2025-01-02T00:03:31,1189.14,286.28,72.95,0.1152,3669.92,631.1,135.34,2.7813,1,attack
2025-01-02T00:03:31.500000,1204.14,280.81,72.4,0.1222,3807.29,655.35,145.08,2.843,1,attack
2025-01-02T00:03:32,1192.29,292.5,71.05,0.119,3722.13,629.87,155.79,2.8922,1,attack
2025-01-02T00:03:32.500000,1192.27,285.81,70.11,0.1193,4123.78,636.42,148.62,3.0233,1,attack
2025-01-02T00:03:33,1182.99,293.17,69.44,0.1212,3408.67,577.51,146.55,2.7318,1,attack
2025-01-02T00:03:33.500000,1229.88,275.7,71.87,0.1156,3737.58,658.4,152.54,2.9377,1,attack
2025-01-02T00:03:34,1161.73,279.84,72.23,0.1171,3925.01,661.56,133.12,2.6969,1,attack
2025-01-02T00:03:34.500000,1171.67,283.91,72.08,0.1201,3970.56,629.75,139.59,2.857,1,attack
2025-01-02T00:03:35,1202.05,284.75,71.02,0.1157,3827.03,607.62,143.68,2.8623,1,attack
2025-01-02T00:03:35.500000,1200.36,289.21,69.98,0.1264,3384.85,655.98,141.41,2.7604,1,attack
2025-01-02T00:03:36,1164.68,282.44,71.76,0.1207,4074.66,621.82,142.24,2.9099,1,attack
2025-01-02T00:03:36.500000,1192.14,284.18,71.85,0.1223,3626.54,607.44,142.49,2.6659,1,attack
2025-01-02T00:03:37,1202.73,282.67,72.73,0.1249,3696.52,638.79,141.4,2.7844,1,attack
2025-01-02T00:03:37.500000,1200.16,290.55,71.75,0.1247,3777.21,584.97,138.97,2.5952,1,attack
2025-01-02T00:03:38,1192.37,283.48,74.62,0.1258,3816.23,650.04,137.22,2.6059,1,attack
2025-01-02T00:03:38.500000,1212.67,286.54,70.65,0.1168,3978.52,578.25,143.91,2.7962,1,attack
2025-01-02T00:03:39,1213.43,289.23,70.74,0.1159,4078.59,618.58,142.29,3.0057,1,attack
2025-01-02T00:03:39.500000,1176.93,288.86,72.92,0.1253,4075.99,621.57,145.27,2.8576,1,attack
2025-01-02T00:03:40,1203.49,280.17,71.68,0.1135,3773.88,652.74,145.45,2.8692,1,attack
2025-01-02T00:03:40.500000,1195.15,282.69,70.68,0.1229,3508.34,581.36,146.33,2.8855,1,attack
2025-01-02T00:03:41,1201.08,285.89,74.89,0.1202,3855.73,671.04,139.55,3.1452,1,attack
2025-01-02T00:03:41.500000,1149.43,280.03,71.04,0.1221,4137.06,605.35,146.85,3.2326,1,attack
2025-01-02T00:03:42,1237.55,283.27,73.25,0.1212,3674.7,630.6,136.68,2.8713,1,attack
2025-01-02T00:03:42.500000,1166.92,277.46,71.59,0.1211,3585.71,633.05,140.3,2.9612,1,attack
2025-01-02T00:03:43,1222.7,290.74,72.87,0.1189,3835.88,677.76,146.9,2.8622,1,attack
2025-01-02T00:03:43.500000,1196.39,282.44,70.29,0.1261,3890.91,588.53,139.12,3.0673,1,attack
2025-01-02T00:03:44,1189.27,281.52,72.51,0.1224,3715.32,605.13,143.22,2.6577,1,attack
2025-01-02T00:03:44.500000,1187.08,284.49,73.06,0.1185,3907.02,648.92,136.45,3.4011,1,attack
2025-01-02T00:03:45,1234.07,286.16,71.74,0.118,4115.64,625.22,129.93,2.5572,1,attack
2025-01-02T00:03:45.500000,1202.7,285.57,70.68,0.1145,3427.01,601.17,137.46,2.9683,1,attack
2025-01-02T00:03:46,1196.87,289.55,72.87,0.1218,3986.06,585.61,136.25,3.2606,1,attack
2025-01-02T00:03:46.500000,1154.25,283.73,72.69,0.1132,3656.99,669.5,141.19,2.7518,1,attack
2025-01-02T00:03:47,1205.05,282.54,74.47,0.1164,3700.67,582.99,137.93,2.8201,1,attack
2025-01-02T00:03:47.500000,1228.7,280.65,72.7,0.1203,3440.42,602.01,134.64,3.1378,1,attack
2025-01-02T00:03:48,1213.1,285.62,65.81,0.1131,3938.28,639.39,134.8,2.8547,1,attack
2025-01-02T00:03:48.500000,1198.96,285.72,71.46,0.1229,4010.16,596.2,131.64,2.7139,1,attack
2025-01-02T00:03:49,1201.17,286.52,73.14,0.1235,3868.87,625.69,151.54,2.8509,1,attack
2025-01-02T00:03:49.500000,1214.16,286.37,71.75,0.1194,4051.17,617.76,137.53,2.724,1,attack
2025-01-02T00:03:50,1210.14,282.81,72.48,0.1206,3718.8,585.39,132.8,2.7009,1,attack
2025-01-02T00:03:50.500000,1175.9,286.95,75.07,0.1182,3726.99,605.5,146.0,2.9229,1,attack
2025-01-02T00:03:51,1199.6,279.81,70.61,0.1206,3842.42,619.6,144.65,2.6409,1,attack
2025-01-02T00:03:51.500000,1207.29,286.06,70.62,0.1178,3931.69,591.76,157.25,2.945,1,attack
2025-01-02T00:03:52,1198.62,283.92,73.14,0.1185,3729.64,656.02,136.7,2.8733,1,attack
2025-01-02T00:03:52.500000,1181.75,286.11,72.84,0.1261,3621.9,584.09,138.13,2.7445,1,attack
2025-01-02T00:03:53,1199.63,287.23,75.26,0.1184,3380.02,614.1,142.45,2.6842,1,attack
2025-01-02T00:03:53.500000,1205.61,285.59,72.37,0.1228,3784.29,633.58,127.41,2.6854,1,attack
2025-01-02T00:03:54,1191.8,280.7,72.01,0.1188,3713.52,641.92,140.59,2.6647,1,attack
2025-01-02T00:03:54.500000,1185.52,288.22,72.29,0.1243,3960.85,610.35,150.05,3.1095,1,attack
2025-01-02T00:03:55,1157.15,285.14,71.21,0.1191,3644.93,596.65,146.31,2.6503,1,attack
2025-01-02T00:03:55.500000,1202.24,279.23,73.83,0.1201,3941.61,624.84,138.23,2.8617,1,attack
2025-01-02T00:03:56,1236.18,281.16,68.33,0.1172,3570.27,644.01,138.77,2.9915,1,attack
2025-01-02T00:03:56.500000,1200.77,285.04,72.24,0.1253,3835.44,647.51,147.32,2.8221,1,attack
2025-01-02T00:03:57,1198.23,283.38,73.85,0.1166,3662.63,613.15,131.96,2.7489,1,attack
2025-01-02T00:03:57.500000,1227.27,287.78,71.39,0.1229,4195.56,627.77,149.94,2.9956,1,attack
2025-01-02T00:03:58,1192.93,285.84,72.76,0.1173,3304.24,599.31,124.89,2.7215,1,attack
2025-01-02T00:03:58.500000,1159.02,288.76,70.3,0.122,3945.65,637.4,126.92,3.042,1,attack
2025-01-02T00:03:59,1210.09,288.44,74.64,0.1229,3575.3,636.2,129.47,2.8392,1,attack
2025-01-02T00:03:59.500000,1187.92,285.04,69.83,0.115,3714.62,614.48,137.02,3.098,1,attack
2025-01-02T00:04:00,1210.17,286.69,71.45,0.115,3799.22,664.82,141.57,3.0404,1,attack
2025-01-02T00:04:00.500000,1229.75,287.39,72.32,0.1164,3760.4,611.05,142.31,2.6082,1,attack
2025-01-02T00:04:01,1187.11,286.73,70.99,0.1167,3649.63,613.24,123.34,2.7224,1,attack
2025-01-02T00:04:01.500000,1222.87,286.38,72.6,0.1134,3721.3,617.13,143.25,3.04,1,attack
2025-01-02T00:04:02,1222.91,282.5,71.19,0.1251,3731.59,593.15,138.55,3.0807,1,attack
2025-01-02T00:04:02.500000,1178.28,283.17,70.76,0.1234,3854.69,642.96,150.96,2.5914,1,attack
2025-01-02T00:04:03,1181.78,283.15,72.1,0.1218,3706.62,602.84,146.7,2.9434,1,attack
2025-01-02T00:04:03.500000,1207.58,275.83,73.74,0.1207,3769.22,599.68,135.57,2.6977,1,attack
2025-01-02T00:04:04,1152.06,281.51,69.7,0.1198,3581.36,638.1,128.35,3.0543,1,attack
2025-01-02T00:04:04.500000,1220.08,280.44,71.86,0.1169,3909.93,664.64,148.27,2.7324,1,attack
2025-01-02T00:04:05,1202.75,291.51,72.75,0.1236,3923.73,621.89,139.51,2.6429,1,attack
2025-01-02T00:04:05.500000,1181.62,281.14,71.49,0.1204,3779.49,625.35,144.65,2.7789,1,attack
2025-01-02T00:04:06,1217.71,289.87,72.6,0.118,3979.87,631.97,144.33,3.1125,1,attack
2025-01-02T00:04:06.500000,1217.03,291.73,71.79,0.1184,4018.3,595.55,153.22,3.0726,1,attack
2025-01-02T00:04:07,1202.1,290.14,72.95,0.1154,3644.9,627.09,141.12,3.0737,1,attack
2025-01-02T00:04:07.500000,1207.25,279.58,71.21,0.1227,3453.7,585.0,137.39,3.0085,1,attack
2025-01-02T00:04:08,1194.8,286.97,72.01,0.1195,3675.78,640.83,131.22,2.81,1,attack
2025-01-02T00:04:08.500000,1227.51,281.73,69.76,0.1124,3926.59,638.19,137.59,2.6327,1,attack
2025-01-02T00:04:09,1196.49,290.04,70.17,0.1238,3477.91,591.8,140.76,3.012,1,attack
2025-01-02T00:04:09.500000,1235.32,289.24,74.24,0.1207,3681.9,649.37,149.54,3.0092,1,attack
2025-01-02T00:04:10,1214.7,290.95,72.49,0.1199,3937.85,631.84,146.2,2.8274,1,attack
